frp,estado,m_estado,municipio,bioma,riscofogo,diasemchuv,superficie,avg_prep_total,avg_pressao_atm,avg_rad_global,avg_temp_ar,avg_umd_ar,avg_vento_velo,hora,minuto,mes,dia_da_semana,quadrimestre
32.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.8,13.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
137.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,10.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
25.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,21.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
12.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.6,14.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
23.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,14.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
20.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,9.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
28.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,LADARIO,Pantanal,0.7,11.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
207.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,LADARIO,Pantanal,0.7,11.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
28.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,16.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
30.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,14.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
8.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,1.0,11.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
17.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,14.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
73.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,14.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
20.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,21.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
62.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,21.0,,0.0,955.7041666666667,1605.9083333333333,25.0875,54.416666666666664,3.8125,17,50,4,1,2
7.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,6.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
21.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,14.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
15.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,16.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
24.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,17.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
20.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.9,20.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
11.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.4,22.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
24.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,10.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
11.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,17.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
10.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,18.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
13.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,22.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
8.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,22.0,,0.0,956.1708333333333,1581.55,25.229166666666668,52.916666666666664,2.4458333333333333,17,35,4,3,2
70.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.6,17.0,,0.0,957.225,1392.4333333333334,25.020833333333332,50.708333333333336,2.216666666666667,18,20,5,4,2
116.4,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.8,8.0,,0.0,992.0708333333333,1474.9846153846154,28.454166666666666,49.291666666666664,0.9041666666666667,18,10,5,6,2
35.8,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,7.0,,0.0,992.0708333333333,1474.9846153846154,28.454166666666666,49.291666666666664,0.9041666666666667,18,10,5,6,2
92.3,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.7,8.0,,0.0,992.0708333333333,1474.9846153846154,28.454166666666666,49.291666666666664,0.9041666666666667,18,10,5,6,2
38.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,15.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
45.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,17.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,5,5,6,2
40.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,17.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,5,5,6,2
21.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,25.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
24.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,26.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
53.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,8.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
161.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,9.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
45.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,26.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
42.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,,18.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
38.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,19.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
44.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,26.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
36.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,26.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
29.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,17.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
34.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,17.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
60.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,16.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
29.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,15.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,5,5,6,2
80.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,LADARIO,Pantanal,0.7,20.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,10,5,6,2
54.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,16.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,5,5,6,2
58.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.7,16.0,,0.0,954.7666666666667,1528.0333333333333,24.791666666666668,57.166666666666664,2.5875,18,5,5,6,2
75.2,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
102.0,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
85.5,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
20.5,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
23.4,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
32.0,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
36.8,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
25.8,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.7,9.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
72.9,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,1.0,8.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
124.7,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.8,8.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
86.0,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.8,8.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
53.5,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.7,8.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
52.4,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.7,9.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
40.0,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.7,9.0,,0.0,990.3375,1508.3583333333333,28.433333333333334,48.208333333333336,0.9875,17,15,5,0,2
336.6,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.9,11.0,,0.0,990.0625,1300.2076923076922,28.2125,51.75,1.35,17,55,5,1,2
53.7,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.9,11.0,,0.0,990.0625,1300.2076923076922,28.2125,51.75,1.35,17,55,5,1,2
354.9,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.7,10.0,,0.0,990.0625,1300.2076923076922,28.2125,51.75,1.35,17,55,5,1,2
6.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,,,,0.0,959.0125,1459.15,14.691666666666666,63.541666666666664,4.9125,17,45,5,3,2
52.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,5.0,,0.0,954.45,1354.7583333333334,24.229166666666668,59.083333333333336,2.995833333333333,17,20,5,0,2
61.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,5.0,,0.0,954.45,1354.7583333333334,24.229166666666668,59.083333333333336,2.995833333333333,17,20,5,0,2
15.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,5.0,,0.0,954.45,1354.7583333333334,24.229166666666668,59.083333333333336,2.995833333333333,17,20,5,0,2
13.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.4,3.0,,0.0,954.45,1354.7583333333334,24.229166666666668,59.083333333333336,2.995833333333333,17,20,5,0,2
135.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,5.0,,0.0,954.45,1354.7583333333334,24.229166666666668,59.083333333333336,2.995833333333333,17,20,5,0,2
27.9,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.5,,,0.125,991.775,1170.1733333333334,29.075,61.458333333333336,1.7791666666666668,18,0,5,1,2
102.7,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.3,,,0.125,991.775,1170.1733333333334,29.075,61.458333333333336,1.7791666666666668,18,0,5,1,2
172.2,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.3,,,0.125,991.775,1170.1733333333334,29.075,61.458333333333336,1.7791666666666668,18,0,5,1,2
99.8,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.4,,,0.125,991.775,1170.1733333333334,29.075,61.458333333333336,1.7791666666666668,18,0,5,1,2
19.0,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.4,,,0.125,991.775,1170.1733333333334,29.075,61.458333333333336,1.7791666666666668,18,0,5,1,2
51.2,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.8,,,0.125,991.775,1170.1733333333334,29.075,61.458333333333336,1.7791666666666668,18,0,5,1,2
50.5,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.6,,,0.125,991.775,1170.1733333333334,29.075,61.458333333333336,1.7791666666666668,18,0,5,1,2
35.1,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.4,,,0.125,991.775,1170.1733333333334,29.075,61.458333333333336,1.7791666666666668,18,0,5,1,2
20.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.9,7.0,,0.0,956.3958333333334,1489.225,22.358333333333334,53.208333333333336,2.8125,18,5,5,1,2
16.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,1.0,7.0,,0.0,956.3958333333334,1489.225,22.358333333333334,53.208333333333336,2.8125,18,5,5,1,2
35.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.6,9.0,,0.0,956.3958333333334,1489.225,22.358333333333334,53.208333333333336,2.8125,18,5,5,1,2
37.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.3,4.0,,0.0,956.3958333333334,1489.225,22.358333333333334,53.208333333333336,2.8125,18,5,5,1,2
7.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,0.5,6.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
126.2,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,5.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
114.9,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,5.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
51.3,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,6.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
26.2,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,6.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
18.4,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.7,5.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
13.9,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.2,5.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
42.7,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.3,5.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
10.6,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.5,6.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
13.3,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,0.8,6.0,,0.0,993.225,1588.4083333333333,29.5125,56.25,1.7875,17,15,5,2,2
18.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,7.0,,0.0,955.8541666666666,1420.5,23.779166666666665,55.666666666666664,3.1416666666666666,17,10,5,2,2
26.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,7.0,,0.0,955.8541666666666,1420.5,23.779166666666665,55.666666666666664,3.1416666666666666,17,10,5,2,2
34.2,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,1.0,8.0,,0.0,954.9333333333333,1383.15,24.7625,63.208333333333336,3.475,17,55,5,3,2
60.6,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.7,8.0,,0.0,954.9333333333333,1383.15,24.7625,63.208333333333336,3.475,17,55,5,3,2
17.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,4.0,,0.0,956.4875,1480.35,16.6375,56.25,2.129166666666667,17,20,5,2,2
45.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,4.0,,0.0,956.4875,1480.35,16.6375,56.25,2.129166666666667,17,20,5,2,2
16.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,4.0,,0.0,956.4875,1480.35,16.6375,56.25,2.129166666666667,17,20,5,2,2
24.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,4.0,,0.0,956.4875,1480.35,16.6375,56.25,2.129166666666667,17,20,5,2,2
15.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,MIRANDA,Pantanal,1.0,4.0,,0.0,956.4875,1480.35,16.6375,56.25,2.129166666666667,17,20,5,2,2
14.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,MIRANDA,Pantanal,1.0,4.0,,0.0,956.4875,1480.35,16.6375,56.25,2.129166666666667,17,20,5,2,2
12.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,4.0,,0.0,956.4875,1480.35,16.6375,56.25,2.129166666666667,17,20,5,2,2
9.9,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.1,3.0,,0.0,956.4875,1480.35,16.6375,56.25,2.129166666666667,17,20,5,2,2
10.8,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.2,4.0,,0.0,993.725,1600.3166666666666,24.65,57.666666666666664,0.7541666666666667,17,5,5,4,2
9.8,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.3,4.0,,0.0,993.725,1600.3166666666666,24.65,57.666666666666664,0.7541666666666667,17,5,5,4,2
19.6,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,4.0,,0.0,993.725,1600.3166666666666,24.65,57.666666666666664,0.7541666666666667,17,5,5,4,2
40.5,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,0.4,4.0,,0.0,993.725,1600.3166666666666,24.65,57.666666666666664,0.7541666666666667,17,5,5,4,2
21.9,MATO GROSSO,MATO GROSSO                             ,POCONE,Pantanal,0.6,4.0,,0.0,993.725,1600.3166666666666,24.65,57.666666666666664,0.7541666666666667,17,5,5,4,2
88.7,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,6.0,,0.0,956.0833333333334,1472.3166666666666,19.570833333333333,49.958333333333336,2.7375,17,5,5,4,2
28.4,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,1.0,6.0,,0.0,956.0833333333334,1472.3166666666666,19.570833333333333,49.958333333333336,2.7375,17,5,5,4,2
11.5,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.6,7.0,,0.0,955.4208333333333,1409.825,22.141666666666666,47.458333333333336,2.908333333333333,17,50,5,5,2
35.3,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,PORTO MURTINHO,Pantanal,0.8,7.0,,0.0,955.4208333333333,1409.825,22.141666666666666,47.458333333333336,2.908333333333333,17,50,5,5,2
11.1,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,MIRANDA,Pantanal,1.0,7.0,,0.0,955.4208333333333,1409.825,22.141666666666666,47.458333333333336,2.908333333333333,17,50,5,5,2
10.0,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.5,7.0,,0.0,955.4208333333333,1409.825,22.141666666666666,47.458333333333336,2.908333333333333,17,50,5,5,2
51.8,MATO GROSSO DO SUL,MATO GROSSO DO SUL                      ,CORUMBA,Pantanal,0.5,7.0,,0.0,955.4208333333333,1409.825,22.141666666666666,47.458333333333336,2.908333333333333,17,50,5,5,2
